turbulence_intensity,wind_speed,wind_direction
0.12,6.10529154387616,257.883666666667
0.12,6.26533850030266,262.883666666667
0.12,6.18531502208941,262.983666666667
0.12,6.08528567432285,266.183666666667
0.12,6.04527393521622,265.083666666667
0.12,6.06527980476954,265.883666666667
0.12,5.96525045700297,266.783666666667
0.12,5.96525045700297,268.783666666667
0.12,5.94524458744966,268.383666666667
0.12,5.86522110923641,264.383666666667
0.12,5.98525632655628,262.483666666667
0.12,6.04527393521622,263.183666666667
0.12,5.96525045700297,266.183666666667
0.12,6.10529154387616,263.483666666667
0.12,6.12529741342947,268.483666666667
0.12,5.98525632655628,272.583666666667
0.12,6.08528567432285,275.283666666667
0.12,6.14530328298279,275.783666666667
0.12,6.10529154387616,275.083666666667
0.12,6.10529154387616,276.183666666667
0.12,6.08528567432285,274.183666666667
0.12,6.20532089164272,273.183666666667
0.12,6.18531502208941,276.883666666667
0.12,6.18531502208941,281.883666666667
0.12,6.20532089164272,282.183666666667
0.12,6.26533850030266,279.183666666667
0.12,6.26533850030266,277.883666666667
0.12,6.24533263074935,276.283666666667
0.12,6.28534436985598,280.383666666667
0.12,6.18531502208941,284.283666666667
0.12,6.10529154387616,286.983666666667
0.12,6.18531502208941,288.483666666667
0.12,6.06527980476954,284.483666666667
0.12,6.06527980476954,283.283666666667
0.12,6.02526806566291,282.983666666667
0.12,5.96525045700297,283.583666666667
0.12,6.04527393521622,282.483666666667
0.12,6.14530328298279,282.383666666667
0.12,6.1653091525361,282.083666666667
0.12,6.26533850030266,284.483666666667
0.12,6.08528567432285,283.983666666667
0.12,6.06527980476954,285.683666666667
0.12,6.04527393521622,287.983666666667
0.12,6.06527980476954,289.283666666667
0.12,6.10529154387616,286.983666666667
0.12,6.08528567432285,284.083666666667
0.12,5.86522110923641,284.183666666667
0.12,5.86522110923641,281.283666666667
0.12,6.02526806566291,279.883666666667
0.12,6.08528567432285,277.383666666667
0.12,6.02526806566291,277.183666666667
0.12,6.12529741342947,273.883666666667
0.12,6.08528567432285,273.083666666667
0.12,6.10529154387616,273.083666666667
0.12,6.10529154387616,273.783666666667
0.12,6.02526806566291,272.783666666667
0.12,6.18531502208941,277.783666666667
0.12,6.18531502208941,278.883666666667
0.12,6.20532089164272,280.683666666667
0.12,6.1653091525361,281.883666666667
0.12,6.18531502208941,284.083666666667
0.12,6.1653091525361,282.283666666667
0.12,6.12529741342947,282.283666666667
0.12,6.14530328298279,279.183666666667
0.12,6.20532089164272,278.783666666667
0.12,6.12529741342947,280.583666666667
0.12,6.04527393521622,283.883666666667
0.12,6.10529154387616,279.483666666667
0.12,6.12529741342947,282.783666666667
0.12,5.98525632655628,283.283666666667
0.12,6.02526806566291,285.283666666667
0.12,6.04527393521622,282.183666666667
0.12,6.12529741342947,280.283666666667
0.12,6.10529154387616,277.483666666667
0.12,6.1653091525361,282.483666666667
0.12,6.06527980476954,281.883666666667
0.12,6.10529154387616,282.383666666667
0.12,6.02526806566291,281.583666666667
0.12,5.96525045700297,277.383666666667
0.12,6.04527393521622,279.383666666667
0.12,6.06527980476954,279.983666666667
0.12,6.0052621961096,284.383666666667
0.12,6.02526806566291,283.483666666667
0.12,6.04527393521622,282.683666666667
0.12,6.04527393521622,284.883666666667
0.12,5.94524458744966,283.283666666667
0.12,5.92523871789635,285.383666666667
0.12,5.86522110923641,285.183666666667
0.12,5.90523284834303,286.483666666667
0.12,6.0052621961096,288.983666666667
0.12,5.96525045700297,289.483666666667
0.12,5.98525632655628,292.483666666667
0.12,5.94524458744966,290.883666666667
0.12,5.92523871789635,287.483666666667
0.12,5.88522697878972,286.983666666667
0.12,5.8452152396831,284.883666666667
0.12,5.8452152396831,287.583666666667
0.12,5.78519763102316,285.883666666667
0.12,5.80520350057647,290.283666666667
0.12,5.8452152396831,294.683666666667
0.12,5.54512719638341,272.626666666667
0.12,5.60514480504334,275.426666666667
0.12,5.60514480504334,275.926666666667
0.12,5.64515654414997,277.226666666667
0.12,5.64515654414997,276.626666666667
0.12,5.64515654414997,275.426666666667
0.12,5.64515654414997,274.926666666667
0.12,5.64515654414997,275.626666666667
0.12,5.64515654414997,277.126666666667
0.12,5.66516241370328,279.526666666667
0.12,5.66516241370328,279.826666666667
0.12,5.6851682832566,279.526666666667
0.12,5.70517415280991,279.626666666667
0.12,5.6851682832566,279.826666666667
0.12,5.70517415280991,280.426666666667
0.12,5.66516241370328,281.526666666667
0.12,5.64515654414997,282.326666666667
0.12,5.58513893549003,286.226666666667
0.12,5.60514480504334,291.226666666667
0.12,5.64515654414997,292.326666666667
0.12,5.54512719638341,292.126666666667
0.12,5.60514480504334,292.826666666667
0.12,5.64515654414997,291.626666666667
0.12,5.62515067459666,292.926666666667
0.12,5.52512132683009,294.726666666667
0.12,5.50511545727678,296.926666666667
0.12,5.58513893549003,297.026666666667
0.12,5.56513306593672,298.226666666667
0.12,5.50511545727678,301.226666666667
0.12,5.66516241370328,296.226666666667
0.12,5.56513306593672,295.226666666667
0.12,5.56513306593672,294.526666666667
0.12,5.60514480504334,291.826666666667
0.12,5.60514480504334,289.326666666667
0.12,5.58513893549003,293.026666666667
0.12,5.54512719638341,289.126666666667
0.12,5.52512132683009,288.326666666667
0.12,5.58513893549003,289.426666666667
0.12,5.52512132683009,288.026666666667
0.12,5.60514480504334,286.626666666667
0.12,5.58513893549003,289.126666666667
0.12,5.54512719638341,288.426666666667
0.12,5.52512132683009,291.526666666667
0.12,5.56513306593672,288.226666666667
0.12,5.54512719638341,287.426666666667
0.12,5.52512132683009,287.326666666667
0.12,5.56513306593672,287.826666666667
0.12,5.58513893549003,282.826666666667
0.12,5.54512719638341,277.826666666667
0.12,5.56513306593672,279.526666666667
0.12,5.56513306593672,278.026666666667
0.12,5.54512719638341,279.126666666667
0.12,5.56513306593672,279.226666666667
0.12,5.58513893549003,280.026666666667
0.12,5.60514480504334,277.726666666667
0.12,5.62515067459666,278.726666666667
0.12,5.62515067459666,279.526666666667
0.12,5.62515067459666,280.126666666667
0.12,5.58513893549003,284.526666666667
0.12,5.56513306593672,287.726666666667
0.12,5.52512132683009,289.726666666667
0.12,5.52512132683009,290.426666666667
0.12,5.58513893549003,288.326666666667
0.12,5.52512132683009,289.926666666667
0.12,5.56513306593672,290.626666666667
0.12,5.54512719638341,291.126666666667
0.12,5.54512719638341,292.026666666667
0.12,5.54512719638341,294.326666666667
0.12,5.50511545727678,297.626666666667
0.12,5.42509197906353,301.026666666667
0.12,5.50511545727678,296.026666666667
0.12,5.44509784861684,301.026666666667
0.12,5.48510958772347,296.126666666667
0.12,5.42509197906353,301.126666666667
0.12,5.50511545727678,296.126666666667
0.12,5.48510958772347,291.126666666667
0.12,5.36507437040359,296.126666666667
0.12,5.44509784861684,293.726666666667
0.12,5.46510371817016,293.026666666667
0.12,5.50511545727678,292.826666666667
0.12,5.42509197906353,287.826666666667
0.12,5.48510958772347,287.826666666667
0.12,5.50511545727678,290.426666666667
0.12,5.44509784861684,295.426666666667
0.12,5.48510958772347,290.426666666667
0.12,5.44509784861684,294.126666666667
0.12,5.52512132683009,290.426666666667
0.12,5.48510958772347,292.526666666667
0.12,5.46510371817016,289.926666666667
0.12,5.52512132683009,289.026666666667
0.12,5.42509197906353,290.526666666667
0.12,5.46510371817016,295.526666666667
0.12,5.42509197906353,295.226666666667
0.12,5.44509784861684,293.326666666667
0.12,5.42509197906353,296.326666666667
0.12,5.3850802399569,291.726666666667
0.12,5.3850802399569,288.826666666667
0.12,5.44509784861684,288.226666666667
0.12,5.36507437040359,288.426666666667
0.12,5.40508610951022,285.326666666667
0.12,5.46510371817016,287.526666666667
0.12,5.48510958772347,285.226666666667
0.12,5.48510958772347,288.126666666667
0.12,5.3850802399569,286.826666666667
0.12,5.42509197906353,281.826666666667
0.12,5.46510371817016,279.526666666667
0.12,5.48510958772347,279.126666666667
0.12,5.50511545727678,277.126666666667
0.12,5.48510958772347,274.526666666667
0.12,5.46510371817016,274.126666666667
0.12,5.48510958772347,271.526666666667
0.12,5.50511545727678,266.526666666667
0.12,5.52512132683009,266.226666666667
0.12,5.52512132683009,268.226666666667
0.12,5.50511545727678,269.426666666667
0.12,5.52512132683009,267.526666666667
0.12,5.56513306593672,266.526666666667
0.12,5.54512719638341,264.826666666667
0.12,5.54512719638341,261.426666666667
0.12,5.56513306593672,260.426666666667
0.12,5.56513306593672,258.426666666667
0.12,5.60514480504334,258.226666666667
0.12,5.62515067459666,256.726666666667
0.12,5.62515067459666,257.926666666667
0.12,5.62515067459666,258.626666666667
0.12,5.62515067459666,258.726666666667
0.12,5.60514480504334,259.126666666667
0.12,5.60514480504334,258.926666666667
0.12,5.60514480504334,258.426666666667
0.12,5.60514480504334,257.026666666667
0.12,5.60514480504334,257.226666666667
0.12,5.60514480504334,257.526666666667
0.12,5.60514480504334,257.426666666667
0.12,5.62515067459666,257.326666666667
0.12,5.60514480504334,258.026666666667
0.12,5.58513893549003,258.826666666667
0.12,5.60514480504334,259.026666666667
0.12,5.58513893549003,258.626666666667
0.12,5.62515067459666,258.526666666667
0.12,5.60514480504334,259.126666666667
0.12,5.60514480504334,258.926666666667
0.12,5.60514480504334,258.826666666667
0.12,5.60514480504334,259.026666666667
0.12,5.60514480504334,259.326666666667
0.12,5.54512719638341,254.326666666667
0.12,5.56513306593672,249.326666666667
0.12,5.62515067459666,247.426666666667
0.12,5.60514480504334,247.326666666667
0.12,5.64515654414997,246.726666666667
0.12,5.60514480504334,250.026666666667
0.12,5.58513893549003,251.526666666667
0.12,5.58513893549003,253.726666666667
0.12,5.64515654414997,254.926666666667
0.12,5.6851682832566,256.226666666667
0.12,5.72518002236322,254.826666666667
0.12,5.6851682832566,255.126666666667
0.12,5.60514480504334,253.926666666667
0.12,5.62515067459666,256.426666666667
0.12,5.76519176146985,257.326666666667
0.12,5.74518589191653,256.126666666667
0.12,5.78519763102316,256.826666666667
0.12,5.8452152396831,256.526666666667
0.12,5.78519763102316,257.126666666667
0.12,5.8452152396831,255.626666666667
0.12,5.78519763102316,254.526666666667
0.12,5.80520350057647,254.726666666667
0.12,5.80520350057647,256.526666666667
0.12,5.92523871789635,257.226666666667
0.12,5.92523871789635,258.126666666667
0.12,5.92523871789635,260.326666666667
0.12,5.96525045700297,259.326666666667
0.12,5.96525045700297,261.226666666667
0.12,5.96525045700297,259.526666666667
0.12,5.92523871789635,258.926666666667
0.12,6.0052621961096,260.026666666667
0.12,5.96525045700297,259.226666666667
0.12,5.92523871789635,257.126666666667
0.12,5.92523871789635,252.126666666667
0.12,5.88522697878972,251.226666666667
0.12,5.80520350057647,247.726666666667
0.12,5.70517415280991,246.626666666667
0.12,5.78519763102316,246.526666666667
0.12,5.82520937012978,248.126666666667
0.12,5.88522697878972,247.726666666667
0.12,5.86522110923641,246.026666666667
0.12,5.90523284834303,246.526666666667
0.12,5.88522697878972,246.226666666667
0.12,5.74518589191653,249.726666666667
0.12,5.70517415280991,250.926666666667
0.12,5.64515654414997,247.626666666667
0.12,5.66516241370328,248.126666666667
0.12,5.78519763102316,248.726666666667
0.12,5.80520350057647,248.026666666667
0.12,5.78519763102316,245.326666666667
0.12,5.82520937012978,246.626666666667
0.12,5.82520937012978,246.926666666667
0.12,5.82520937012978,247.826666666667
0.12,5.74518589191653,249.226666666667
0.12,5.78519763102316,254.226666666667
0.12,5.82520937012978,259.226666666667
0.12,5.8452152396831,257.826666666667
0.12,5.80520350057647,252.826666666667
0.12,5.80520350057647,253.326666666667
0.12,5.82520937012978,256.526666666667
0.12,5.94524458744966,258.926666666667
0.12,5.86522110923641,263.026666666667
0.12,5.82520937012978,264.626666666667
0.12,5.88522697878972,262.126666666667
0.12,5.96525045700297,260.626666666667
0.12,5.90523284834303,259.126666666667
0.12,5.88522697878972,258.226666666667
0.12,5.90523284834303,257.426666666667
0.12,5.88522697878972,257.026666666667
0.12,5.86522110923641,256.126666666667
0.12,5.90523284834303,259.826666666667
0.12,5.90523284834303,258.926666666667
0.12,5.90523284834303,260.426666666667
0.12,5.86522110923641,261.726666666667
0.12,5.80520350057647,263.626666666667
0.12,5.80520350057647,263.226666666667
0.12,5.92523871789635,262.526666666667
0.12,5.88522697878972,261.226666666667
0.12,5.8452152396831,263.926666666667
0.12,5.78519763102316,263.826666666667
0.12,5.86522110923641,264.826666666667
0.12,5.80520350057647,266.726666666667
0.12,5.86522110923641,266.326666666667
0.12,5.78519763102316,268.226666666667
0.12,5.82520937012978,266.126666666667
0.12,5.86522110923641,266.726666666667
0.12,5.8452152396831,267.026666666667
0.12,5.8452152396831,264.026666666667
0.12,5.88522697878972,265.326666666667
0.12,5.92523871789635,264.526666666667
0.12,5.86522110923641,265.526666666667
0.12,5.88522697878972,267.226666666667
0.12,5.88522697878972,267.026666666667
0.12,5.82520937012978,264.926666666667
0.12,5.86522110923641,264.526666666667
0.12,5.90523284834303,265.826666666667
0.12,5.82520937012978,268.226666666667
0.12,5.80520350057647,267.626666666667
0.12,5.82520937012978,266.826666666667
0.12,5.80520350057647,265.626666666667
0.12,5.72518002236322,270.626666666667
0.12,5.76519176146985,274.126666666667
0.12,5.72518002236322,273.526666666667
0.12,5.72518002236322,278.526666666667
0.12,5.74518589191653,280.626666666667
0.12,5.76519176146985,277.626666666667
0.12,5.76519176146985,279.926666666667
0.12,5.74518589191653,279.926666666667
0.12,5.78519763102316,278.126666666667
0.12,5.76519176146985,276.626666666667
0.12,5.78519763102316,274.526666666667
0.12,5.80520350057647,271.926666666667
0.12,5.80520350057647,274.126666666667
0.12,5.86522110923641,272.526666666667
0.12,5.78519763102316,271.026666666667
0.12,5.76519176146985,269.126666666667
0.12,5.74518589191653,270.126666666667
0.12,5.74518589191653,265.126666666667
0.12,5.82520937012978,264.726666666667
0.12,5.86522110923641,264.126666666667
0.12,5.8452152396831,262.726666666667
0.12,5.8452152396831,261.926666666667
0.12,5.8452152396831,261.326666666667
0.12,5.88522697878972,257.626666666667
0.12,5.86522110923641,257.826666666667
0.12,5.88522697878972,257.126666666667
0.12,5.92523871789635,256.726666666667
0.12,5.88522697878972,258.626666666667
0.12,5.82520937012978,255.226666666667
0.12,5.74518589191653,253.526666666667
0.12,5.78519763102316,252.526666666667
0.12,5.82520937012978,252.326666666667
0.12,5.82520937012978,249.726666666667
0.12,5.82520937012978,252.826666666667
0.12,5.78519763102316,250.426666666667
0.12,5.66516241370328,245.526666666667
0.12,5.70517415280991,250.026666666667
0.12,5.74518589191653,252.826666666667
0.12,5.78519763102316,255.526666666667
0.12,5.86522110923641,257.926666666667
0.12,5.88522697878972,260.526666666667
0.12,5.90523284834303,260.926666666667
0.12,5.86522110923641,264.126666666667
0.12,5.78519763102316,268.326666666667
0.12,5.78519763102316,270.426666666667
0.12,5.76519176146985,275.226666666667
0.12,5.78519763102316,275.926666666667
0.12,5.80520350057647,273.626666666667
0.12,5.72518002236322,268.626666666667
0.12,5.80520350057647,264.726666666667
0.12,5.72518002236322,262.326666666667
0.12,5.82520937012978,259.926666666667
0.12,5.88522697878972,258.326666666667
0.12,5.86522110923641,254.926666666667
0.12,5.80520350057647,251.326666666667
0.12,5.76519176146985,251.026666666667
0.12,6.22532676119604,266.719333333333
0.12,6.14530328298279,267.119333333333
0.12,6.12529741342947,265.919333333333
0.12,6.24533263074935,268.119333333333
0.12,6.20532089164272,271.319333333333
0.12,6.1653091525361,271.919333333333
0.12,6.28534436985598,267.119333333333
0.12,6.22532676119604,267.619333333333
0.12,6.22532676119604,266.519333333333
0.12,6.1653091525361,267.519333333333
0.12,6.24533263074935,266.319333333333
0.12,6.20532089164272,261.319333333333
0.12,6.18531502208941,258.119333333333
0.12,6.1653091525361,260.119333333333
0.12,6.12529741342947,258.719333333333
0.12,6.08528567432285,258.219333333333
0.12,6.06527980476954,261.119333333333
0.12,5.98525632655628,260.519333333333
0.12,5.98525632655628,258.819333333333
0.12,6.14530328298279,261.919333333333
0.12,6.14530328298279,259.019333333333
0.12,6.12529741342947,261.519333333333
0.12,6.08528567432285,261.919333333333
0.12,6.08528567432285,259.319333333333
0.12,6.12529741342947,259.719333333333
0.12,6.02526806566291,262.219333333333
0.12,5.94524458744966,266.719333333333
0.12,6.0052621961096,261.719333333333
0.12,6.02526806566291,259.519333333333
0.12,5.98525632655628,256.119333333333
0.12,5.90523284834303,259.119333333333
0.12,5.98525632655628,262.219333333333
0.12,6.0052621961096,260.819333333333
0.12,5.90523284834303,262.719333333333
0.12,5.88522697878972,262.719333333333
0.12,5.92523871789635,259.419333333333
0.12,5.90523284834303,257.619333333333
0.12,5.88522697878972,256.019333333333
0.12,5.94524458744966,257.819333333333
0.12,5.92523871789635,258.119333333333
0.12,5.8452152396831,255.319333333333
0.12,5.78519763102316,255.119333333333
0.12,5.72518002236322,254.619333333333
0.12,5.74518589191653,249.619333333333
0.12,5.70517415280991,246.519333333333
0.12,5.6851682832566,251.519333333333
0.12,5.82520937012978,251.819333333333
0.12,5.88522697878972,250.419333333333
0.12,5.72518002236322,246.919333333333
0.12,5.72518002236322,246.319333333333
0.12,5.64515654414997,244.219333333333
0.12,5.66516241370328,245.419333333333
0.12,5.82520937012978,250.419333333333
0.12,5.74518589191653,247.719333333333
0.12,5.70517415280991,245.019333333333
0.12,5.72518002236322,250.019333333333
0.12,5.78519763102316,247.619333333333
0.12,5.80520350057647,249.219333333333
0.12,5.78519763102316,252.019333333333
0.12,5.80520350057647,249.519333333333
0.12,5.86522110923641,251.119333333333
0.12,5.76519176146985,250.719333333333
0.12,5.80520350057647,251.119333333333
0.12,5.76519176146985,250.719333333333
0.12,5.6851682832566,247.919333333333
0.12,5.64515654414997,245.019333333333
0.12,5.64515654414997,250.019333333333
0.12,5.74518589191653,253.919333333333
0.12,5.78519763102316,254.619333333333
0.12,5.72518002236322,254.519333333333
0.12,5.72518002236322,257.719333333333
0.12,5.80520350057647,259.919333333333
0.12,5.76519176146985,259.519333333333
0.12,5.72518002236322,256.619333333333
0.12,5.72518002236322,261.619333333333
0.12,5.78519763102316,260.619333333333
0.12,5.82520937012978,259.919333333333
0.12,5.72518002236322,256.319333333333
0.12,5.76519176146985,257.719333333333
0.12,5.82520937012978,260.619333333333
0.12,5.74518589191653,262.319333333333
0.12,5.66516241370328,260.319333333333
0.12,5.64515654414997,262.219333333333
0.12,5.62515067459666,267.219333333333
0.12,5.66516241370328,266.019333333333
0.12,5.66516241370328,264.719333333333
0.12,5.64515654414997,265.719333333333
0.12,5.66516241370328,264.319333333333
0.12,5.70517415280991,266.019333333333
0.12,5.78519763102316,265.419333333333
0.12,5.74518589191653,270.119333333333
0.12,5.74518589191653,269.219333333333
0.12,5.86522110923641,269.219333333333
0.12,5.88522697878972,266.219333333333
0.12,6.02526806566291,268.519333333333
0.12,6.12529741342947,269.619333333333
0.12,6.0052621961096,271.819333333333
0.12,6.02526806566291,270.919333333333
0.12,6.10529154387616,269.219333333333
0.12,5.98525632655628,271.019333333333
0.12,5.96525045700297,269.019333333333
0.12,5.96525045700297,269.219333333333
0.12,5.96525045700297,267.019333333333
0.12,5.80520350057647,269.119333333333
0.12,6.10529154387616,270.319333333333
0.12,6.02526806566291,269.119333333333
0.12,5.98525632655628,268.819333333333
0.12,5.90523284834303,266.319333333333
0.12,5.98525632655628,264.719333333333
0.12,5.98525632655628,264.619333333333
0.12,5.90523284834303,265.719333333333
0.12,5.98525632655628,267.319333333333
0.12,5.96525045700297,265.619333333333
0.12,5.90523284834303,264.519333333333
0.12,5.90523284834303,268.219333333333
0.12,5.90523284834303,269.619333333333
0.12,5.88522697878972,268.119333333333
0.12,5.8452152396831,266.019333333333
0.12,5.86522110923641,268.219333333333
0.12,5.90523284834303,267.619333333333
0.12,5.90523284834303,268.519333333333
0.12,5.78519763102316,273.519333333333
0.12,5.8452152396831,268.519333333333
0.12,5.82520937012978,266.619333333333
0.12,5.82520937012978,267.619333333333
0.12,5.86522110923641,264.119333333333
0.12,5.78519763102316,265.819333333333
0.12,5.80520350057647,266.119333333333
0.12,5.8452152396831,270.419333333333
0.12,5.86522110923641,273.819333333333
0.12,5.94524458744966,269.519333333333
0.12,5.90523284834303,270.219333333333
0.12,5.8452152396831,269.919333333333
0.12,5.8452152396831,266.219333333333
